Month,Date,Location,Phase of the day ,Target,additional Target info 1 ,additional Target info 2,Images name ,Folder idenifier ,additional info 1 ,additional info 2,additional info 3,additional info 3,additional info 4
August,16,Ottawa,Evening,Galaxy11,,-,light_R Filter_0.00C_10.000secs_00000895.fit,,-,,,,
August,16,Ottawa,Evening,Galaxy11,,-,light_R Filter_0.00C_10.000secs_00000900.fit,,-,,,,
August,16,Ottawa,Evening,Galaxy11,,-,light_R Filter_0.00C_10.000secs_00000917.fit,,-,,,,
August,16,Ottawa,Evening,Galaxy11,,-,light_R Filter_0.00C_10.000secs_00000922.fit,,-,,,,
August,16,Ottawa,Evening,Galaxy11,,-,light_R Filter_0.00C_10.000secs_00000927.fit,,-,,,,
August,16,Ottawa,Evening,Galaxy11,,-,light_R Filter_0.00C_10.000secs_00000932.fit,,-,,,,
August,16,Ottawa,Evening,Galaxy11,,-,light_R Filter_0.10C_10.000secs_00000905.fit,,-,,,,
August,16,Ottawa,Evening,Galaxy11,,-,light_R Filter_-0.50C_10.000secs_00000912.fit,,-,,,,
August,16,Ottawa,Evening,Starlink1414,,-,light_B Filter_4.30C_1.000secs_00000481.fit,,-,,,,
August,16,Ottawa,Evening,Starlink1414,,-,light_B Filter_5.50C_1.000secs_00000477.fit,,-,,,,
August,16,Ottawa,Evening,Starlink1414,,-,light_B Filter_6.80C_1.000secs_00000473.fit,,-,,,,
August,16,Ottawa,Evening,Starlink1414,,-,light_B Filter_7.80C_1.000secs_00000469.fit,,-,,,,
August,16,Ottawa,Evening,Starlink1414,,-,light_B Filter_8.50C_1.000secs_00000465.fit,,-,,,,
August,16,Ottawa,Evening,Starlink1414,,-,light_G Filter_4.00C_1.000secs_00000482.fit,,-,,,,
August,16,Ottawa,Evening,Starlink1414,,-,light_G Filter_5.30C_1.000secs_00000478.fit,,-,,,,
August,16,Ottawa,Evening,Starlink1414,,-,light_G Filter_6.50C_1.000secs_00000474.fit,,-,,,,
August,16,Ottawa,Evening,Starlink1414,,-,light_G Filter_7.60C_1.000secs_00000470.fit,,-,,,,
August,16,Ottawa,Evening,Starlink1414,,-,light_G Filter_8.40C_1.000secs_00000466.fit,,-,,,,
August,16,Ottawa,Evening,Starlink1414,,-,light_L Filter_4.60C_1.000secs_00000480.fit,,-,,,,
August,16,Ottawa,Evening,Starlink1414,,-,light_L Filter_6.00C_1.000secs_00000476.fit,,-,,,,
August,16,Ottawa,Evening,Starlink1414,,-,light_L Filter_7.10C_1.000secs_00000472.fit,,-,,,,
August,16,Ottawa,Evening,Starlink1414,,-,light_L Filter_8.10C_1.000secs_00000468.fit,,-,,,,
August,16,Ottawa,Evening,Starlink1414,,-,light_L Filter_8.50C_1.000secs_00000464.fit,,-,,,,
August,16,Ottawa,Evening,Starlink1414,,-,light_R Filter_3.60C_1.000secs_00000483.fit,,-,,,,
August,16,Ottawa,Evening,Starlink1414,,-,light_R Filter_4.90C_1.000secs_00000479.fit,,-,,,,
August,16,Ottawa,Evening,Starlink1414,,-,light_R Filter_6.30C_1.000secs_00000475.fit,,-,,,,
August,16,Ottawa,Evening,Starlink1414,,-,light_R Filter_7.50C_1.000secs_00000471.fit,,-,,,,
August,16,Ottawa,Evening,Starlink1414,,-,light_R Filter_8.30C_1.000secs_00000467.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_B Filter_0.00C_20.000secs_00001592.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_B Filter_0.00C_20.000secs_00001597.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_B Filter_0.00C_20.000secs_00001602.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_B Filter_0.00C_20.000secs_00001607.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_B Filter_0.00C_20.000secs_00001612.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_B Filter_0.00C_20.000secs_00001617.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_B Filter_0.00C_20.000secs_00001622.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_B Filter_0.00C_20.000secs_00001627.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_B Filter_0.00C_20.000secs_00001632.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_B Filter_0.00C_20.000secs_00001637.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_B Filter_0.00C_20.000secs_00001642.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_B Filter_0.00C_20.000secs_00001647.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_B Filter_0.00C_20.000secs_00001729.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_B Filter_0.00C_20.000secs_00001734.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_B Filter_0.00C_20.000secs_00001739.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_B Filter_0.00C_20.000secs_00001744.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_B Filter_0.00C_20.000secs_00001749.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_B Filter_0.00C_20.000secs_00001754.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_B Filter_0.00C_20.000secs_00001759.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_B Filter_0.00C_20.000secs_00001764.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_B Filter_0.00C_20.000secs_00001769.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_B Filter_0.00C_20.000secs_00001774.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_B Filter_0.00C_20.000secs_00001779.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_B Filter_0.00C_20.000secs_00001784.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_B Filter_0.00C_20.000secs_00001789.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_B Filter_0.00C_20.000secs_00001794.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_B Filter_0.00C_20.000secs_00001799.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_B Filter_0.00C_20.000secs_00001804.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_B Filter_0.00C_20.000secs_00001809.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_B Filter_0.00C_20.000secs_00001814.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_B Filter_0.00C_20.000secs_00001819.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_B Filter_-0.20C_20.000secs_00001587.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_B Filter_-0.40C_20.000secs_00001582.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_G Filter_0.00C_20.000secs_00001593.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_G Filter_0.00C_20.000secs_00001598.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_G Filter_0.00C_20.000secs_00001603.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_G Filter_0.00C_20.000secs_00001608.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_G Filter_0.00C_20.000secs_00001613.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_G Filter_0.00C_20.000secs_00001618.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_G Filter_0.00C_20.000secs_00001623.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_G Filter_0.00C_20.000secs_00001628.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_G Filter_0.00C_20.000secs_00001633.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_G Filter_0.00C_20.000secs_00001638.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_G Filter_0.00C_20.000secs_00001643.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_G Filter_0.00C_20.000secs_00001648.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_G Filter_0.00C_20.000secs_00001730.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_G Filter_0.00C_20.000secs_00001735.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_G Filter_0.00C_20.000secs_00001740.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_G Filter_0.00C_20.000secs_00001745.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_G Filter_0.00C_20.000secs_00001750.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_G Filter_0.00C_20.000secs_00001755.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_G Filter_0.00C_20.000secs_00001760.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_G Filter_0.00C_20.000secs_00001765.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_G Filter_0.00C_20.000secs_00001770.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_G Filter_0.00C_20.000secs_00001775.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_G Filter_0.00C_20.000secs_00001780.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_G Filter_0.00C_20.000secs_00001785.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_G Filter_0.00C_20.000secs_00001790.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_G Filter_0.00C_20.000secs_00001795.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_G Filter_0.00C_20.000secs_00001800.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_G Filter_0.00C_20.000secs_00001805.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_G Filter_0.00C_20.000secs_00001810.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_G Filter_0.00C_20.000secs_00001815.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_G Filter_0.00C_20.000secs_00001820.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_G Filter_-0.10C_20.000secs_00001588.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_G Filter_-0.30C_20.000secs_00001583.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_L Filter_0.00C_20.000secs_00001590.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_L Filter_0.00C_20.000secs_00001595.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_L Filter_0.00C_20.000secs_00001600.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_L Filter_0.00C_20.000secs_00001605.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_L Filter_0.00C_20.000secs_00001610.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_L Filter_0.00C_20.000secs_00001615.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_L Filter_0.00C_20.000secs_00001620.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_L Filter_0.00C_20.000secs_00001625.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_L Filter_0.00C_20.000secs_00001630.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_L Filter_0.00C_20.000secs_00001635.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_L Filter_0.00C_20.000secs_00001640.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_L Filter_0.00C_20.000secs_00001645.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_L Filter_0.00C_20.000secs_00001727.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_L Filter_0.00C_20.000secs_00001732.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_L Filter_0.00C_20.000secs_00001737.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_L Filter_0.00C_20.000secs_00001742.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_L Filter_0.00C_20.000secs_00001747.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_L Filter_0.00C_20.000secs_00001752.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_L Filter_0.00C_20.000secs_00001757.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_L Filter_0.00C_20.000secs_00001762.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_L Filter_0.00C_20.000secs_00001767.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_L Filter_0.00C_20.000secs_00001772.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_L Filter_0.00C_20.000secs_00001777.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_L Filter_0.00C_20.000secs_00001782.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_L Filter_0.00C_20.000secs_00001787.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_L Filter_0.00C_20.000secs_00001792.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_L Filter_0.00C_20.000secs_00001797.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_L Filter_0.00C_20.000secs_00001802.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_L Filter_0.00C_20.000secs_00001807.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_L Filter_0.00C_20.000secs_00001812.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_L Filter_0.00C_20.000secs_00001817.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_L Filter_0.10C_20.000secs_00001580.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_L Filter_-0.30C_20.000secs_00001585.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_None_0.00C_20.000secs_00001591.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_None_0.00C_20.000secs_00001596.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_None_0.00C_20.000secs_00001601.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_None_0.00C_20.000secs_00001606.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_None_0.00C_20.000secs_00001611.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_None_0.00C_20.000secs_00001616.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_None_0.00C_20.000secs_00001621.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_None_0.00C_20.000secs_00001626.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_None_0.00C_20.000secs_00001631.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_None_0.00C_20.000secs_00001636.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_None_0.00C_20.000secs_00001641.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_None_0.00C_20.000secs_00001646.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_None_0.00C_20.000secs_00001728.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_None_0.00C_20.000secs_00001733.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_None_0.00C_20.000secs_00001738.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_None_0.00C_20.000secs_00001743.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_None_0.00C_20.000secs_00001748.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_None_0.00C_20.000secs_00001753.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_None_0.00C_20.000secs_00001758.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_None_0.00C_20.000secs_00001763.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_None_0.00C_20.000secs_00001768.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_None_0.00C_20.000secs_00001773.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_None_0.00C_20.000secs_00001778.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_None_0.00C_20.000secs_00001783.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_None_0.00C_20.000secs_00001788.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_None_0.00C_20.000secs_00001793.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_None_0.00C_20.000secs_00001798.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_None_0.00C_20.000secs_00001803.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_None_0.00C_20.000secs_00001808.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_None_0.00C_20.000secs_00001813.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_None_0.00C_20.000secs_00001818.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_None_-0.20C_20.000secs_00001581.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_None_-0.30C_20.000secs_00001586.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_R Filter_0.00C_20.000secs_00001594.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_R Filter_0.00C_20.000secs_00001599.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_R Filter_0.00C_20.000secs_00001604.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_R Filter_0.00C_20.000secs_00001609.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_R Filter_0.00C_20.000secs_00001614.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_R Filter_0.00C_20.000secs_00001619.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_R Filter_0.00C_20.000secs_00001624.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_R Filter_0.00C_20.000secs_00001629.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_R Filter_0.00C_20.000secs_00001634.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_R Filter_0.00C_20.000secs_00001639.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_R Filter_0.00C_20.000secs_00001644.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_R Filter_0.00C_20.000secs_00001731.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_R Filter_0.00C_20.000secs_00001736.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_R Filter_0.00C_20.000secs_00001741.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_R Filter_0.00C_20.000secs_00001746.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_R Filter_0.00C_20.000secs_00001751.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_R Filter_0.00C_20.000secs_00001756.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_R Filter_0.00C_20.000secs_00001761.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_R Filter_0.00C_20.000secs_00001766.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_R Filter_0.00C_20.000secs_00001771.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_R Filter_0.00C_20.000secs_00001776.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_R Filter_0.00C_20.000secs_00001781.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_R Filter_0.00C_20.000secs_00001786.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_R Filter_0.00C_20.000secs_00001791.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_R Filter_0.00C_20.000secs_00001796.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_R Filter_0.00C_20.000secs_00001801.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_R Filter_0.00C_20.000secs_00001806.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_R Filter_0.00C_20.000secs_00001811.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_R Filter_0.00C_20.000secs_00001816.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_R Filter_-0.10C_20.000secs_00001589.fit,,-,,,,
August,18,Ottawa,,anikf1,,-,light_R Filter_-0.30C_20.000secs_00001584.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_B Filter_0.00C_20.000secs_00001824.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_B Filter_0.00C_20.000secs_00001829.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_B Filter_0.00C_20.000secs_00001834.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_B Filter_0.00C_20.000secs_00001839.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_B Filter_0.00C_20.000secs_00001844.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_B Filter_0.00C_20.000secs_00001849.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_B Filter_0.00C_20.000secs_00001854.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_B Filter_0.00C_20.000secs_00001859.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_B Filter_0.00C_20.000secs_00001864.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_B Filter_0.00C_20.000secs_00001874.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_B Filter_0.00C_20.000secs_00001879.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_B Filter_0.00C_20.000secs_00001884.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_B Filter_0.00C_20.000secs_00001889.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_B Filter_0.00C_20.000secs_00001894.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_B Filter_0.00C_20.000secs_00001899.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_B Filter_0.00C_20.000secs_00001904.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_B Filter_0.00C_20.000secs_00001909.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_B Filter_0.00C_20.000secs_00001919.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_B Filter_0.00C_20.000secs_00001924.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_B Filter_-0.10C_20.000secs_00001869.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_B Filter_-0.10C_20.000secs_00001914.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_G Filter_0.00C_20.000secs_00001825.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_G Filter_0.00C_20.000secs_00001830.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_G Filter_0.00C_20.000secs_00001835.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_G Filter_0.00C_20.000secs_00001840.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_G Filter_0.00C_20.000secs_00001845.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_G Filter_0.00C_20.000secs_00001850.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_G Filter_0.00C_20.000secs_00001855.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_G Filter_0.00C_20.000secs_00001860.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_G Filter_0.00C_20.000secs_00001865.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_G Filter_0.00C_20.000secs_00001875.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_G Filter_0.00C_20.000secs_00001880.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_G Filter_0.00C_20.000secs_00001885.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_G Filter_0.00C_20.000secs_00001890.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_G Filter_0.00C_20.000secs_00001895.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_G Filter_0.00C_20.000secs_00001900.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_G Filter_0.00C_20.000secs_00001905.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_G Filter_0.00C_20.000secs_00001920.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_G Filter_0.00C_20.000secs_00001925.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_G Filter_-0.10C_20.000secs_00001870.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_G Filter_-0.10C_20.000secs_00001910.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_G Filter_-0.10C_20.000secs_00001915.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_L Filter_0.00C_20.000secs_00001822.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_L Filter_0.00C_20.000secs_00001827.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_L Filter_0.00C_20.000secs_00001832.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_L Filter_0.00C_20.000secs_00001837.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_L Filter_0.00C_20.000secs_00001842.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_L Filter_0.00C_20.000secs_00001847.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_L Filter_0.00C_20.000secs_00001852.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_L Filter_0.00C_20.000secs_00001857.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_L Filter_0.00C_20.000secs_00001862.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_L Filter_0.00C_20.000secs_00001867.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_L Filter_0.00C_20.000secs_00001872.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_L Filter_0.00C_20.000secs_00001877.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_L Filter_0.00C_20.000secs_00001882.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_L Filter_0.00C_20.000secs_00001887.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_L Filter_0.00C_20.000secs_00001892.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_L Filter_0.00C_20.000secs_00001897.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_L Filter_0.00C_20.000secs_00001902.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_L Filter_0.00C_20.000secs_00001907.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_L Filter_0.00C_20.000secs_00001917.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_L Filter_0.00C_20.000secs_00001922.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_L Filter_-0.10C_20.000secs_00001912.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_None_0.00C_20.000secs_00001828.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_None_0.00C_20.000secs_00001833.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_None_0.00C_20.000secs_00001838.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_None_0.00C_20.000secs_00001843.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_None_0.00C_20.000secs_00001848.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_None_0.00C_20.000secs_00001853.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_None_0.00C_20.000secs_00001858.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_None_0.00C_20.000secs_00001863.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_None_0.00C_20.000secs_00001868.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_None_0.00C_20.000secs_00001873.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_None_0.00C_20.000secs_00001878.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_None_0.00C_20.000secs_00001883.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_None_0.00C_20.000secs_00001888.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_None_0.00C_20.000secs_00001893.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_None_0.00C_20.000secs_00001898.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_None_0.00C_20.000secs_00001903.fit,,-,,,,
August,18,Ottawa,,anikf1r,,-,light_None_0.00C_20.000secs_00001908.fit,,-,,,,
